index,assignment_id,attribute,worker_id,n_clicks,n_seconds,last_modified
21008,5e271cf9fb,content_cat,a7ed914040,35,121.427,2016-10-09T00:24:55+00:00
21009,dea34b998f,content_cat,b43c5fb2dc,299,352.099,2016-10-09T00:45:58+00:00
21010,d4de845a4b,content_cat,44188e4241,160,188.558,2016-10-09T01:44:21+00:00
21011,1824a70faf,content_cat,44383fc337,160,194.881,2016-10-09T00:26:10+00:00
21012,9607dd88ef,content_cat,351aaaabe5,177,105.44,2016-10-09T00:43:45+00:00
21013,523a0ab412,content_cat,a09646512a,298,250.008,2016-10-09T00:42:51+00:00
21014,96ea406597,content_cat,44383fc337,181,170.279,2016-10-09T00:32:26+00:00
21015,69e73e32aa,content_cat,b43c5fb2dc,177,108.522,2016-10-09T01:00:56+00:00
21016,17f2f45576,content_cat,6b31f71db3,1,1.798,2016-10-09T00:19:53+00:00
21017,9508de07d5,content_cat,c7787ac26a,180,257.342,2016-10-09T00:42:46+00:00
21018,16038b069f,content_cat,c881da89e8,215,343.651,2016-10-09T00:55:38+00:00
21019,a234843a9a,content_cat,ef09cdc812,208,122.575,2016-10-09T00:34:12+00:00
21020,f74d781263,content_cat,0e01655b6c,1,1.016,2016-10-09T00:19:38+00:00
21021,a855be88bb,content_cat,7fcc36fd43,234,191.602,2016-10-09T00:49:15+00:00
21022,cf64d7391e,content_cat,ee714f2d46,279,173.15,2016-10-09T00:32:16+00:00
21023,d189c40a72,content_cat,4d9d9280bd,274,166.809,2016-10-09T01:42:54+00:00
21024,672e95843c,content_cat,1b04bf1ddf,125,107.157,2016-10-09T01:10:43+00:00
21025,e30fb611c9,content_cat,b43c5fb2dc,204,128.788,2016-10-09T00:53:47+00:00
21026,6e8c97fcb7,content_cat,8bc17c4eb8,192,184.995,2016-10-09T01:52:31+00:00
21027,737bd3e1d3,content_cat,bdf0a1daae,147,1061.491,2016-10-09T01:13:55+00:00
21028,4441258807,content_cat,acd04daa5e,1,0.403,2016-10-09T00:37:32+00:00
21029,a26610a768,content_cat,1b04bf1ddf,181,142.216,2016-10-09T01:02:33+00:00
21030,920e6bc059,content_cat,15d9893a9a,187,508.42,2016-10-09T00:29:27+00:00
21031,0ead0e48f7,content_cat,4d9d9280bd,299,487.072,2016-10-09T00:40:27+00:00
21032,77f118b963,content_cat,6b31f71db3,1,1.159,2016-10-09T00:25:12+00:00
21033,0173eafddd,content_cat,6f056e8cdf,190,194.477,2016-10-09T00:36:21+00:00
21034,a89cc99e9c,content_cat,44188e4241,154,181.399,2016-10-09T01:47:27+00:00
21035,56398aeb0c,content_cat,b13f46ce25,130,93.042,2016-10-09T00:25:45+00:00
21036,ec566eb185,content_cat,b43c5fb2dc,1,0.08600000000000001,2016-10-09T00:33:45+00:00
21037,d897cba4d1,content_cat,d034d01258,457,206.391,2016-10-09T00:38:24+00:00
21038,3d91103bf6,content_cat,b43c5fb2dc,1,0.093,2016-10-09T00:40:16+00:00
21039,90e6a342a8,content_cat,1b04bf1ddf,165,153.557,2016-10-09T01:05:09+00:00
21040,919d83d952,content_cat,44383fc337,228,217.776,2016-10-09T00:39:32+00:00
21041,342258cfaf,content_cat,6b293993cd,159,109.038,2016-10-09T00:27:52+00:00
21042,d82431c9da,content_cat,ae7082999c,291,265.669,2016-10-09T02:01:31+00:00
21043,4ebbd04437,content_cat,3f0cc4fec6,226,158.793,2016-10-09T00:24:28+00:00
21044,be4bef4b82,content_cat,6b293993cd,148,101.317,2016-10-09T00:54:21+00:00
21045,44ad605b97,content_cat,7fcc36fd43,184,357.795,2016-10-09T00:39:11+00:00
21046,45659b4d97,content_cat,b13f46ce25,145,132.13,2016-10-09T00:36:18+00:00
21047,19ec19e564,content_cat,fd83688f89,248,221.607,2016-10-09T00:53:56+00:00
21048,56bc33ba0d,content_cat,7fcc36fd43,240,295.52,2016-10-09T00:44:30+00:00
21049,5e8fc3617a,content_cat,34e07b863d,151,180.217,2016-10-09T00:43:16+00:00
21050,ee404e3797,content_cat,bdf0a1daae,137,270.361,2016-10-09T00:30:30+00:00
21051,e2b3fe39f9,content_cat,e7d76a91e0,159,161.51,2016-10-09T00:48:33+00:00
21052,c1e8445519,content_cat,44383fc337,208,160.532,2016-10-09T00:35:51+00:00
21053,1af17aec18,content_cat,4e8687c220,4,7.446,2016-10-09T01:36:00+00:00
21054,534efe6482,content_cat,0e01655b6c,1,0.26,2016-10-09T01:00:00+00:00
21055,abbe8fb659,content_cat,1b04bf1ddf,156,132.251,2016-10-09T00:53:27+00:00
21056,c076a5c810,content_cat,acd04daa5e,1,0.388,2016-10-09T00:33:16+00:00
21057,c52fef8a71,content_cat,c7787ac26a,171,162.876,2016-10-09T01:29:29+00:00
21058,8505c49bb7,content_cat,6b293993cd,172,108.729,2016-10-09T00:52:28+00:00
21059,b68f9b7ada,content_cat,3702e7c109,1,2.408,2016-10-09T00:18:29+00:00
21060,86d018edb7,content_cat,1b04bf1ddf,1,0.222,2016-10-09T01:48:01+00:00
21061,2cf47a7d58,content_cat,ef09cdc812,292,179.641,2016-10-09T00:28:39+00:00
21062,26578e447f,content_cat,6b31f71db3,117,183.044,2016-10-09T00:33:46+00:00
21063,c2a8821649,content_cat,090a28e332,126,229.771,2016-10-09T00:36:39+00:00
21064,26578e447f,content_cat,6b31f71db3,1,1.264,2016-10-09T00:30:26+00:00
21065,94858885b6,content_cat,c75f2d3e90,184,186.093,2016-10-09T01:31:02+00:00
21066,113c895c23,content_cat,acd04daa5e,1,0.436,2016-10-09T00:27:48+00:00
21067,e3a1cfddd0,content_cat,fd83688f89,258,225.643,2016-10-09T00:49:55+00:00
21068,6f83a864cf,content_cat,b13f46ce25,135,127.827,2016-10-09T00:28:08+00:00
21069,f701c7555d,content_cat,1b04bf1ddf,163,140.094,2016-10-09T00:21:32+00:00
21070,c5dd54e74f,content_cat,fd83688f89,245,260.68,2016-10-09T00:41:59+00:00
21071,e30fb611c9,content_cat,b43c5fb2dc,1,0.41200000000000003,2016-10-09T00:34:03+00:00
21072,fca3ccd6f9,content_cat,e0a85a6d94,142,89.475,2016-10-09T01:05:40+00:00
21073,9f23fd4ef0,content_cat,351aaaabe5,204,215.264,2016-10-09T00:30:43+00:00
21074,c076a5c810,content_cat,acd04daa5e,1,0.35100000000000003,2016-10-09T00:34:01+00:00
21075,d0b52062d3,content_cat,44188e4241,177,182.259,2016-10-09T01:41:06+00:00
21076,f74d781263,content_cat,0e01655b6c,216,217.059,2016-10-09T00:40:47+00:00
21077,69e73e32aa,content_cat,b43c5fb2dc,1,0.097,2016-10-09T00:37:43+00:00
21078,75f30eb8a3,content_cat,acd04daa5e,249,266.121,2016-10-09T00:32:25+00:00
21079,a3124e30f7,content_cat,6b293993cd,188,121.413,2016-10-09T00:56:34+00:00
21080,d557d2ed0a,content_cat,4f972faa39,239,269.879,2016-10-09T01:38:01+00:00
21081,35b8658c19,content_cat,1b04bf1ddf,72,69.047,2016-10-09T01:06:43+00:00
21082,d0541f01dd,content_cat,a5b0a234d4,105,201.954,2016-10-09T00:24:42+00:00
21083,113c895c23,content_cat,acd04daa5e,214,242.399,2016-10-09T00:27:56+00:00
21084,c076a5c810,content_cat,acd04daa5e,262,266.009,2016-10-09T00:37:00+00:00
21085,08a2344d85,content_cat,b43c5fb2dc,1,0.092,2016-10-09T00:40:18+00:00
21086,12ab8a285e,content_cat,fd83688f89,180,186.064,2016-10-09T00:45:39+00:00
21087,6c5afa1869,content_cat,b13f46ce25,131,103.021,2016-10-09T00:44:51+00:00
21088,ee39877ebf,content_cat,a5b0a234d4,104,208.178,2016-10-09T00:37:12+00:00
21089,09712d2e97,content_cat,fd83688f89,178,158.546,2016-10-09T01:04:35+00:00
21090,c0a5194864,content_cat,025377f78e,10,97.051,2016-10-09T00:35:07+00:00
21091,e0e541bd4c,content_cat,0b035343a4,169,249.934,2016-10-09T01:44:54+00:00
21092,ba70196c29,content_cat,a5f3743214,572,245.205,2016-10-09T01:32:42+00:00
21093,d1e3e20a90,content_cat,6f056e8cdf,196,226.131,2016-10-09T00:25:29+00:00
21094,a48bc7ea89,content_cat,e51958c0cc,1,0.482,2016-10-09T00:43:59+00:00
21095,ea6f5d2232,content_cat,ffcad58d86,10,83.431,2016-10-09T01:34:12+00:00
21096,bfd2c32268,content_cat,acd04daa5e,168,229.443,2016-10-09T00:23:42+00:00
21097,cca1f31547,content_cat,9800ec8265,270,192.29,2016-10-09T00:25:29+00:00
21098,218feaca5b,content_cat,a5b0a234d4,1,0.216,2016-10-09T00:24:54+00:00
21099,cde92973e6,content_cat,090a28e332,159,392.391,2016-10-09T00:43:38+00:00
21100,02d243e53b,content_cat,1b04bf1ddf,1,1.7650000000000001,2016-10-09T00:21:54+00:00
21101,c076a5c810,content_cat,acd04daa5e,1,0.464,2016-10-09T00:34:35+00:00
21102,02d243e53b,content_cat,1b04bf1ddf,168,147.121,2016-10-09T00:33:38+00:00
21103,d1ca1abc1b,content_cat,0e01655b6c,1,0.23500000000000001,2016-10-09T00:49:11+00:00
21104,204b391be7,content_cat,3be6e34960,310,262.24,2016-10-09T00:52:38+00:00
21105,73d24032cb,content_cat,55b3e729c0,287,376.436,2016-10-09T00:55:55+00:00
21106,50bf38f2a5,content_cat,1b04bf1ddf,1,0.23500000000000001,2016-10-09T01:42:46+00:00
21107,c076a5c810,content_cat,acd04daa5e,1,0.509,2016-10-09T00:33:47+00:00
21108,0b98f3dbd7,content_cat,dd25ed64de,233,258.817,2016-10-09T01:33:18+00:00
21109,aa1931a535,content_cat,b43c5fb2dc,1,0.092,2016-10-09T00:37:39+00:00
21110,94ef60221a,content_cat,b43c5fb2dc,1,0.079,2016-10-09T00:33:51+00:00
21111,8e5c0a6a8b,content_cat,0e01655b6c,1,0.624,2016-10-09T00:36:54+00:00
21112,aa1931a535,content_cat,b43c5fb2dc,208,129.362,2016-10-09T00:58:52+00:00
21113,7a7076b775,content_cat,0e01655b6c,1,0.21,2016-10-09T01:10:14+00:00
21114,223e2779ca,content_cat,0e01655b6c,1,0.441,2016-10-09T00:48:31+00:00
21115,a89cc99e9c,content_cat,44188e4241,1,0.191,2016-10-09T01:33:06+00:00
21116,0b82727496,content_cat,e40c4f648e,256,158.236,2016-10-09T00:36:47+00:00
21117,7e53925202,content_cat,0e01655b6c,1,1.9540000000000002,2016-10-09T01:00:25+00:00
21118,f007d3804c,content_cat,0e01655b6c,1,0.782,2016-10-09T00:19:48+00:00
21119,050036acf3,content_cat,127e2edc98,211,632.7,2016-10-09T00:35:31+00:00
21120,8b95dca06c,content_cat,0e01655b6c,339,192.266,2016-10-09T00:29:33+00:00
21121,eba994aea0,content_cat,b43c5fb2dc,176,120.156,2016-10-09T00:55:49+00:00
21122,04f58c9284,content_cat,4baec1bd57,187,185.243,2016-10-09T00:52:16+00:00
21123,69554cd4a7,content_cat,44383fc337,148,210.392,2016-10-09T00:43:16+00:00
21124,fef17c6e56,content_cat,3be6e34960,1,0.112,2016-10-09T00:43:51+00:00
21125,b2a0ac0f5b,content_cat,6b31f71db3,1,1.059,2016-10-09T00:39:31+00:00
21126,b1334045a0,content_cat,e0a85a6d94,163,168.529,2016-10-09T01:00:05+00:00
21127,fd7643011a,content_cat,c881da89e8,177,487.011,2016-10-09T00:38:08+00:00
21128,f9f1548981,content_cat,52bfd4498d,238,219.106,2016-10-09T00:40:21+00:00
21129,c12ae0e540,content_cat,ee714f2d46,230,124.563,2016-10-09T00:34:40+00:00
21130,d86d6139d1,content_cat,500503022d,355,457.246,2016-10-09T00:25:29+00:00
21131,63e9c284a2,content_tree,3c4e1881d5,1,0.248,2016-10-06T14:44:39+00:00
21132,e2723b9c49,content_tree,98db649fa5,79,110.771,2016-10-06T14:03:41+00:00
21133,13e736a694,content_tree,e0a85a6d94,171,115.551,2016-10-06T14:49:24+00:00
21134,32729d3196,content_tree,dd8211d11c,125,186.125,2016-10-06T14:14:19+00:00
21135,2ae406abbe,content_tree,8952a8be03,212,160.237,2016-10-06T14:07:13+00:00
21136,f64601e747,content_tree,e0a85a6d94,148,117.995,2016-10-06T14:51:41+00:00
21137,1016dcb179,content_tree,e0a85a6d94,151,140.147,2016-10-06T14:56:37+00:00
21138,0372864a42,content_tree,56f74f8e12,191,408.928,2016-10-06T14:31:32+00:00
21139,ee15c7892a,content_tree,e0a85a6d94,128,102.495,2016-10-06T15:04:49+00:00
21140,71b0ff59d7,content_tree,8952a8be03,197,110.428,2016-10-06T14:32:45+00:00
21141,a720d65ee4,content_tree,1b04bf1ddf,162,194.255,2016-10-06T14:56:49+00:00
21142,a2621af48b,content_tree,549b9bc142,152,126.602,2016-10-06T15:24:20+00:00
21143,3483cc2774,content_tree,db978164ba,514,355.64,2016-10-06T14:07:39+00:00
21144,b7e6cb0cb6,content_tree,81129e55f0,201,189.457,2016-10-06T14:22:04+00:00
21145,0c29bccc86,content_tree,6b31f71db3,140,244.045,2016-10-06T14:37:33+00:00
21146,7377a49916,content_tree,92e56a3bfd,144,154.68,2016-10-06T14:35:11+00:00
21147,bf20b56334,content_tree,9fe71c65b5,180,157.738,2016-10-06T14:17:53+00:00
21148,b77be5cf2f,content_tree,25d8d3fa37,235,179.247,2016-10-06T14:24:19+00:00
21149,bfe9e383f9,content_tree,8952a8be03,193,191.486,2016-10-06T14:24:21+00:00
21150,b7e6cb0cb6,content_tree,81129e55f0,42,42.245,2016-10-06T14:17:34+00:00
21151,5aeea470d1,content_tree,81129e55f0,1,0.733,2016-10-06T14:22:25+00:00
21152,812d612d54,content_tree,92e56a3bfd,1,0.48,2016-10-06T14:38:02+00:00
21153,f6d9d0a4dc,content_tree,3762270b0c,313,151.985,2016-10-06T14:22:01+00:00
21154,d52e13149a,content_tree,9d2f7e5341,190,678.748,2016-10-06T14:17:28+00:00
21155,c8e7dc8e77,content_tree,92e56a3bfd,1,0.5730000000000001,2016-10-06T14:29:03+00:00
21156,dce6e8af0b,content_tree,6d18977d52,159,118.98,2016-10-06T14:40:22+00:00
21157,83a60e2b06,content_tree,0477af68ff,1,0.123,2016-10-06T14:02:57+00:00
21158,c2c9fcac29,content_tree,8952a8be03,188,312.722,2016-10-06T14:21:07+00:00
21159,a45b35aa98,content_tree,51826b9d88,242,270.261,2016-10-06T14:10:01+00:00
21160,5b20610543,content_tree,81129e55f0,1,0.396,2016-10-06T14:34:33+00:00
21161,ca542f37c4,content_tree,07ee05686f,133,1177.632,2016-10-06T14:55:11+00:00
21162,a06c56efa6,content_tree,81129e55f0,214,138.66,2016-10-06T14:30:41+00:00
21163,58908ea8d5,content_tree,51826b9d88,427,263.48,2016-10-06T14:18:39+00:00
21164,8f26800c26,content_tree,9d2f7e5341,172,140.674,2016-10-06T14:20:03+00:00
21165,429bf13016,content_tree,c09771ad2e,62,120.827,2016-10-06T14:24:54+00:00
21166,11f024d7d3,content_tree,e0e0a41bfc,166,129.523,2016-10-06T14:14:09+00:00
21167,8f1ae096c1,content_tree,9d2f7e5341,153,874.926,2016-10-06T14:40:27+00:00
21168,84102f1d94,content_tree,3f0cc4fec6,322,551.058,2016-10-06T14:30:10+00:00
21169,24ab2d80d5,content_tree,3b24802591,44,75.576,2016-10-06T14:13:11+00:00
21170,c4c5e79faf,content_tree,e0a85a6d94,152,114.839,2016-10-06T15:06:54+00:00
21171,d0443d3720,content_tree,8add0e19d4,256,461.653,2016-10-06T14:22:28+00:00
21172,6e4d51814f,content_tree,a55e3556a6,256,270.401,2016-10-06T14:23:52+00:00
21173,889fa5818f,content_tree,92e56a3bfd,1,0.261,2016-10-06T14:28:50+00:00
21174,baef717c98,content_tree,e0a85a6d94,137,104.157,2016-10-06T15:17:00+00:00
21175,3bba2430ba,content_tree,a55e3556a6,216,248.355,2016-10-06T14:15:18+00:00
21176,0a1ae9face,content_tree,3c4e1881d5,347,192.67,2016-10-06T15:04:12+00:00
21177,212aa2b57b,content_tree,3c4e1881d5,332,219.015,2016-10-06T14:30:32+00:00
21178,8e3089b8ea,content_tree,6852c50ce7,1,0.20500000000000002,2016-10-06T14:50:02+00:00
21179,00bb8e2179,content_tree,9fe71c65b5,128,154.74,2016-10-06T14:14:32+00:00
21180,417b7296ec,content_tree,bab1c2a154,170,249.463,2016-10-06T14:04:37+00:00
21181,d9a46d99e4,content_tree,a83b18e663,170,184.653,2016-10-06T14:26:09+00:00
21182,8c6493419a,content_tree,6d18977d52,179,111.273,2016-10-06T14:25:42+00:00
21183,716f6e8fea,content_tree,4bb66df86d,199,146.882,2016-10-06T14:51:14+00:00
21184,5d707e52f9,content_tree,38bb19fc8a,146,102.642,2016-10-06T14:57:36+00:00
21185,e2c9b0a116,content_tree,8952a8be03,188,128.521,2016-10-06T14:26:32+00:00
21186,b22bb1fd6d,content_tree,2d14c3a53e,164,227.328,2016-10-06T14:20:15+00:00
21187,106bcd0035,content_tree,81129e55f0,1,0.442,2016-10-06T14:09:18+00:00
21188,2b66f190ea,content_tree,e0a85a6d94,150,109.931,2016-10-06T15:10:46+00:00
21189,f7b391feb0,content_tree,6852c50ce7,1,0.177,2016-10-06T14:47:27+00:00
21190,93d84d2bd8,content_tree,e0a1a8875a,1,6.813,2016-10-06T14:08:58+00:00
21191,0c6ed99d06,content_tree,2d14c3a53e,165,234.498,2016-10-06T14:10:46+00:00
21192,2b3c89f8b5,content_tree,e916212869,170,161.209,2016-10-06T14:41:52+00:00
21193,1dadd6d98f,content_tree,c09771ad2e,326,298.596,2016-10-06T14:13:16+00:00
21194,d971319fb4,content_tree,3b24802591,201,330.953,2016-10-06T14:11:31+00:00
21195,24ab2d80d5,content_tree,3b24802591,1,0.25,2016-10-06T14:13:27+00:00
21196,ee46bb6841,content_tree,7e14b70aab,1,0.655,2016-10-06T14:27:55+00:00
21197,8e9e887ff6,content_tree,9d2f7e5341,1,0.78,2016-10-06T14:02:10+00:00
21198,47802402d9,content_tree,e0a85a6d94,163,148.971,2016-10-06T15:20:05+00:00
21199,f9870bd080,content_tree,9d2f7e5341,160,965.072,2016-10-06T14:21:52+00:00
21200,ee15c7892a,content_tree,e0a85a6d94,12,36.892,2016-10-06T15:02:38+00:00
21201,21c0d2980c,content_tree,6b31f71db3,145,281.838,2016-10-06T14:32:29+00:00
21202,5648e3bc23,content_tree,a83b18e663,1,0.155,2016-10-06T14:37:31+00:00
21203,ed12cc757a,content_tree,bdf0a1daae,165,401.964,2016-10-06T14:31:37+00:00
21204,812d612d54,content_tree,92e56a3bfd,1,0.199,2016-10-06T14:27:26+00:00
21205,bd69fb8f46,content_tree,81129e55f0,1,0.52,2016-10-06T14:09:22+00:00
21206,5aeea470d1,content_tree,81129e55f0,209,138.771,2016-10-06T14:28:05+00:00
21207,735b0d609f,content_tree,9d2f7e5341,142,695.562,2016-10-06T14:31:50+00:00
21208,be3b31675b,content_tree,e0a1a8875a,185,122.578,2016-10-06T14:26:56+00:00
21209,4602da0a96,content_tree,65e4e60445,231,171.872,2016-10-06T14:31:21+00:00
21210,3e2c0d7ba3,content_tree,6852c50ce7,184,146.897,2016-10-06T14:45:00+00:00
21211,aa48c6202f,content_tree,4b454257a0,238,473.381,2016-10-06T14:23:13+00:00
21212,9407364525,content_tree,7a2d272d29,195,239.986,2016-10-06T14:22:49+00:00
21213,6e7993eccb,content_tree,38bb19fc8a,149,263.968,2016-10-06T14:43:43+00:00
21214,0dbeaa1bfc,content_tree,92e97f2b52,9,71.73,2016-10-06T14:10:27+00:00
21215,51a4eb637c,content_tree,db82698415,12,121.313,2016-10-06T14:04:35+00:00
21216,2b66f190ea,content_tree,51826b9d88,1,0.169,2016-10-06T14:26:45+00:00
21217,ff89298630,content_tree,3c4e1881d5,281,183.574,2016-10-06T14:26:32+00:00
21218,1294c3d892,content_tree,72108785d7,246,155.511,2016-10-06T14:56:02+00:00
21219,06578436cf,content_tree,81129e55f0,1,0.544,2016-10-06T14:30:59+00:00
21220,be3b31675b,content_tree,e0a1a8875a,1,3.932,2016-10-06T14:08:59+00:00
21221,7015819aa0,content_tree,e916212869,186,209.273,2016-10-06T14:39:07+00:00
21222,34ac56083a,content_tree,25d8d3fa37,264,299.996,2016-10-06T14:29:26+00:00
21223,5dee259cee,content_tree,a6d504b4b3,51,102.53,2016-10-06T14:13:27+00:00
21224,d8c42e71c0,content_tree,14cb4ea09f,259,255.045,2016-10-06T14:35:05+00:00
21225,fa332725a4,content_tree,7a2d272d29,191,275.115,2016-10-06T14:31:44+00:00
21226,04b2d21375,content_tree,bedc2c3691,251,552.153,2016-10-06T14:10:46+00:00
21227,716f6e8fea,content_tree,4bb66df86d,1,0.298,2016-10-06T14:39:34+00:00
21228,0aa490aa8e,content_tree,35e455db23,13,135.219,2016-10-06T14:00:53+00:00
21229,6f8dd74160,content_tree,81129e55f0,1,0.391,2016-10-06T14:09:15+00:00
21230,0dcb9578f9,content_tree,6d18977d52,1,0.248,2016-10-06T14:08:36+00:00
21231,7297e55a35,content_tree,4e9e469aec,1,0.65,2016-10-06T14:13:34+00:00
21232,b29b033489,content_tree,9d2f7e5341,167,512.893,2016-10-06T14:42:27+00:00
21233,c2379c6722,content_tree,452ddfdedc,262,220.545,2016-10-06T14:22:47+00:00
21234,27e18a226e,content_tree,76329a9838,196,195.676,2016-10-06T14:31:34+00:00
21235,04b2d21375,content_tree,bedc2c3691,1,0.418,2016-10-06T13:57:37+00:00
21236,66fade4c31,content_tree,38bb19fc8a,151,250.56,2016-10-06T14:24:32+00:00
21237,8a23a3d60a,content_tree,3c4e1881d5,234,167.261,2016-10-06T14:40:26+00:00
21238,961b644ec1,content_tree,92e56a3bfd,173,159.379,2016-10-06T14:32:32+00:00
21239,7e2d81e3cb,content_tree,4e9e469aec,196,361.715,2016-10-06T14:13:05+00:00
21240,f268421610,content_tree,92e56a3bfd,1,0.152,2016-10-06T14:29:07+00:00
21241,25cec5df3a,content_tree,72108785d7,245,136.38,2016-10-06T15:00:36+00:00
21242,70633d094d,content_tree,4bb66df86d,225,287.462,2016-10-06T14:30:12+00:00
21243,a63d1c7b95,content_tree,3f0cc4fec6,254,234.822,2016-10-06T14:17:34+00:00
21244,dc58045276,content_tree,6d18977d52,1,0.221,2016-10-06T14:06:25+00:00
21245,744adfdc11,content_tree,f0cd6b2dca,238,289.633,2016-10-06T14:21:57+00:00
21246,b109d9ca2c,content_tree,e0a85a6d94,200,124.744,2016-10-06T14:10:33+00:00
21247,9e5ea395a9,content_tree,fb0acf10a2,197,744.381,2016-10-06T14:25:34+00:00
21248,87fdf73d0c,content_tree,8a1a0d9034,1,0.093,2016-10-06T14:03:47+00:00
21249,bc7aa94e00,content_tree,bfc61c47b8,12,41.186,2016-10-06T14:29:39+00:00
21250,93d84d2bd8,content_tree,e0a1a8875a,199,152.766,2016-10-06T14:19:02+00:00
21251,4d3372b0bb,content_tree,9aeef2e752,290,384.775,2016-10-06T14:07:21+00:00
21252,910c05aba9,content_tree,3b24802591,193,240.932,2016-10-06T14:05:32+00:00
21253,d23d27b22b,content_tree,3c4e1881d5,293,204.275,2016-10-06T14:44:09+00:00
21254,e2723b9c49,content_tree,6d18977d52,178,211.487,2016-10-06T14:07:52+00:00
21255,7496b8724d,content_tree,a83b18e663,1,0.198,2016-10-06T14:20:56+00:00
21256,3b78281a64,content_tree,bfb1c889e4,78,104.357,2016-10-06T14:17:06+00:00
21257,6fbd702750,content_tree,81129e55f0,1,1.235,2016-10-06T14:35:08+00:00
21258,3d2c711e72,content_tree,d061cfd9c0,190,284.586,2016-10-06T14:10:03+00:00
21259,ec074a8beb,content_tree,3c4e1881d5,320,189.027,2016-10-06T14:37:18+00:00
21260,ef08df0a6e,content_tree,dd8211d11c,151,144.849,2016-10-06T14:16:57+00:00
21261,c672f5018d,content_tree,0011448059,140,188.791,2016-10-06T14:17:12+00:00
21262,bf5a028cba,content_tree,8952a8be03,220,185.203,2016-10-06T14:12:29+00:00
21263,aa5adb50f8,content_tree,a83b18e663,137,193.171,2016-10-06T14:37:10+00:00
21264,3f2d599199,content_tree,7e14b70aab,146,202.746,2016-10-06T14:03:54+00:00
21265,5b9c6fb75d,content_tree,38bb19fc8a,172,288.823,2016-10-06T14:29:43+00:00
21266,fb9991c335,content_tree,2d14c3a53e,242,260.409,2016-10-06T14:03:14+00:00
21267,9eeb3af96b,content_tree,4d9d9280bd,298,718.905,2016-10-06T14:36:13+00:00
21268,94a37c9a87,content_tree,127e2edc98,6,46.364,2016-10-06T14:21:35+00:00
21269,04cffe0749,content_tree,44383fc337,163,201.398,2016-10-06T14:14:56+00:00
21270,06578436cf,content_tree,81129e55f0,1,0.628,2016-10-06T14:09:12+00:00
21271,a38876d821,content_tree,a5bfa22bc8,214,460.329,2016-10-06T14:22:45+00:00
21272,7377a49916,content_tree,92e56a3bfd,1,0.256,2016-10-06T14:26:57+00:00
21273,1a6c5e425b,content_tree,e0a1a8875a,1,1.549,2016-10-06T14:08:41+00:00
21274,0860914028,content_tree,e0e0a41bfc,194,184.374,2016-10-06T14:25:33+00:00
21275,1a6c5e425b,content_tree,e0a1a8875a,226,183.353,2016-10-06T14:12:06+00:00
21276,47eb532532,content_tree,bfb1c889e4,1,0.495,2016-10-06T14:17:14+00:00
21277,e346203b84,content_tree,38bb19fc8a,1,0.171,2016-10-06T14:30:01+00:00
21278,1437dfb835,content_tree,f314763180,13,57.683,2016-10-06T14:08:52+00:00
21279,e106324153,content_tree,19a0b9f6dc,11,97.326,2016-10-06T14:01:04+00:00
21280,c64a26929a,content_tree,19d1248e3d,325,532.944,2016-10-06T14:20:26+00:00
21281,111d12eed9,content_tree,7f4c90eb1f,185,221.726,2016-10-06T14:27:41+00:00
21282,b612510c5b,content_tree,6b2f03a5fa,175,194.464,2016-10-06T14:23:14+00:00
21283,6fbd702750,content_tree,81129e55f0,1,0.961,2016-10-06T14:35:01+00:00
21284,cbdb529a36,content_tree,6d18977d52,1,0.20600000000000002,2016-10-06T14:21:26+00:00
21285,7496b8724d,content_tree,a83b18e663,163,141.097,2016-10-06T14:31:32+00:00
21286,bcf4f1327a,content_tree,1b04bf1ddf,1,0.334,2016-10-06T15:01:48+00:00
21287,0ed4c58bb0,content_tree,65e4e60445,206,144.748,2016-10-06T14:33:54+00:00
21288,9c4d4e61e1,content_tree,f791250f36,27,70.693,2016-10-06T14:00:25+00:00
21289,06578436cf,content_tree,81129e55f0,1,1.114,2016-10-06T14:34:19+00:00
21290,4ef865041d,content_tree,6d18977d52,1,0.512,2016-10-06T14:08:07+00:00
21291,01f989f750,content_tree,56f74f8e12,204,466.207,2016-10-06T14:24:33+00:00
21292,a720d65ee4,content_tree,1b04bf1ddf,4,18.153,2016-10-06T14:53:29+00:00
